,roberta_neg,comment,pred_cat
339,0.9312683939933776,tall size,wrong size
340,0.9312683939933776,gift grand daughter fan friend tv series,material issue
341,0.9312683939933776,inside fit short arm length fine torso short doesn reach full length grey color light,wrong size
342,0.9312683939933776,star color thought nude beige buts pinkish hoodie wanted nude hoodie,material issue
343,0.9312683939933776,favorite thing wear bralette definitely lol,material issue
344,0.9312683939933776,top run small,wrong size
345,0.9312683939933776,size large daughter wear med lg tight arm short waist tight zip ended smaller friend definitely size,wrong size
346,0.9312683939933776,doesn photo weird unflattering fabric weird feel plastic,material issue
347,0.4562242329120636,color advertised ordered green mint blue,wrong color
348,0.4562242329120636,didn color lightweight,wrong color
349,0.4562242329120636,hey hoodie cheap thin dual layered big cozy going winter highly recommend hoodie price,material issue
350,0.4562242329120636,skinny year wonderful size medium recommend size chart person size,wrong size
351,0.4562242329120636,softness coziness amazing run small ordered regular size zip snug ordered going size fit better cut style jacket clothes underneath normal jacket allows shirt lightweight top sweater length backside,wrong size
352,0.4562242329120636,fine design simply stuck hoodie heating iron interior hoodie actual thing felt memory foam extremely stiff leaving dryer hour hope help hoodie ordered medium precautionary measure small mail,wrong size
353,0.4562242329120636,wear cool night price,material issue
354,0.4562242329120636,gift person thick,material issue
355,0.4562242329120636,hoodie doesn ordered biggest size cuz hoodie oversized snug fabric puffy spongy texture kinda weird,wrong size
356,0.4562242329120636,crew heavy fit fine find white shirt choice find blouse heavy sweatshirt crew,material issue
357,0.4562242329120636,color,wrong color
358,0.4562242329120636,oversized buying grey indefinite work craziness,wrong size
359,0.4562242329120636,ended ordering light weight skin size won disappointed,material issue
360,0.4562242329120636,shirt didn stretch medium small hug body thermal tad thicker long sleeve cuff,wrong size
361,0.4562242329120636,shirt hoping fault read description better nylon feeling cotton,wrong description
362,0.9224488735198976,fit washed shrinkage,material issue
363,0.9224488735198976,color dislike thinness material feel cheap,material issue
364,0.9224488735198976,cost worth price,material issue
365,0.9224488735198976,excepted thin material,material issue
366,0.9224488735198976,inside wait cold weather arrives wear gym snuggle couch watching movie,material issue
367,0.9224488735198976,daughter like,material issue
368,0.9224488735198976,sweater washed faded wash disappointed will wearing long ll stay worse wash,material issue
369,0.9224488735198976,wear jacket wanted thin side hood size add price terrific originally sold paid,material issue
370,0.9224488735198976,friend fanatic absolutely hoodie stylish time wear people hoodie fit,material issue
371,0.9224488735198976,needed wearing halloween will hold washed,material issue
372,0.9224488735198976,leaving gym hanging cozy size loose,material issue
373,0.9224488735198976,top material smooth flowing dense texture cut flattering hoped better cut material draw string bit odd long shrink dramatically washed don top draw string impact appearance shirt,material issue
374,0.9224488735198976,top cool day,material issue
375,0.9224488735198976,small ordered wrong size size wear shoulder narrow excuse shoulder broad narrow ripped darn thing putting luckily ripped weird seam scrunching material shoulder narrow issue resolved reason didnt refund material uncomfortable stiff surprising groove didn image disappointed thought smooth texture fact rough rigid stretch partly uncomfortable short reason checked size chart long tummy longer sort weird crop top tag size ordered mistake suck,wrong size
376,0.9224488735198976,seam arm seam middle arm shoulder,wrong size
377,0.9204022884368896,style,material issue
378,0.9204022884368896,sweater definitely shirt shirt don expect heavy balloon sleeve waffle knit fit tt,material issue
379,0.9204022884368896,thicker hoodie inside cozy ordered weigh athletic build fine small ordered medium oversized hoodies,wrong size
380,0.9204022884368896,work absolutely fit,material issue
381,0.9204022884368896,,material issue
382,0.9204022884368896,item meet average standard material unfit human item sense low price option reasonable retail price sweater street vendor novelty price,material issue
383,0.9204022884368896,ombré picture,wrong description
384,0.9204022884368896,material recommend light hoodie,material issue
385,0.9204022884368896,mine yesterday ordered review small fit bit loose wait weat minute hoping will order sister huge friend fan,wrong size
386,0.9204022884368896,shade pink hoodie fit perfectfully washed nicely didn lose shape,material issue
387,0.9204022884368896,sooo,material issue
388,0.9204022884368896,fabulous definitely going order color read review ordered size flattering sexy today,wrong size
389,0.9204022884368896,color stretch washed pocket coul stronger stretched,material issue
390,0.9204022884368896,zipper started seam wear fit well flattering figure,material issue
391,0.9204022884368896,don material returning,material issue
392,0.686963677406311,shirt definitely texture shirt doesn photo depicts polyester type material distressed color vibrant desired kind costume type shirt normal shirt wear,wrong description
393,0.686963677406311,stock usual size review fit small size misconception shirt dress large halfway thigh time energy figure tuck jean bulky waist shirt longer picture definitely small ordered usual medium ve big recommend sizing dress,wrong size
394,0.686963677406311,roomy hoodie weight fl weather cold day hoodie will procion mx dye excellent color,material issue
395,0.686963677406311,color picture expecting red color cool well guess,wrong color
396,0.686963677406311,absolutely favorite hoodie longer fabric cozy ve compliment people color wear,material issue
397,0.686963677406311,granddaughter,material issue
398,0.686963677406311,ordered hoodie lb bust time ordered lg sleeve long hoodie looked big print exactly gray floral shade blue purple flower bottom returned ordered time tight stretchable sleeve short hoodie portion heavy pulled felt choking recommend lighter weight material print,wrong size
399,0.686963677406311,happy heavy hoodie size ordered size larger refunded desire wash wonderfully dye black lb large,wrong size
400,0.686963677406311,dirty mirror pullover fit exactly wanted,wrong size
401,0.686963677406311,sweatshirt awesome shorter regular sweatshirt wear large extra room color wear fall winter,wrong size
